Opportunity Number;Supplies Subgroup;Supplies Group;Sales Stage Change Count;Total Days Identified Through Closing;Total Days Identified Through Qualified;Opportunity Amount USD;Client Size By Revenue;Client Size By Employee Count;Revenue From Client Past Two Years;Competitor Type;Deal Size Category;Lat;Lon;Country_Code;Country;ID;Probabilidad
7959468.0;Exterior Accessories;Car Accessories;3;34;34;60000;1;1;0;Known;4;-9.275622;-75.585938;6;Peru;6;0.2340473
8029805.0;Batteries & Accessories;Car Accessories;5;18;18;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.54500854
8050951.0;Towing & Hitches;Car Accessories;2;6;6;60000;1;1;0;Known;4;-9.275622;-75.585938;6;Peru;6;0.32701954
8107732.0;Exterior Accessories;Car Accessories;2;4;4;60000;1;1;0;Known;4;-5.965754;-79.453125;6;Peru;6;0.35630572
8182773.0;Replacement Parts;Car Accessories;2;13;13;60000;1;1;0;Known;4;-11.523088;-73.125;6;Peru;6;0.22531474
8202781.0;Shelters & RV;Performance & Non-auto;3;2;2;60000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.6163092
8219603.0;Motorcycle Parts;Performance & Non-auto;2;11;11;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.28825238
8228398.0;Motorcycle Parts;Performance & Non-auto;3;2;1;60000;1;1;1;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.7883773
8303828.0;Motorcycle Parts;Performance & Non-auto;3;20;20;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.2477835
8333674.0;Interior Accessories;Car Accessories;3;21;21;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.2477835
8385728.0;Motorcycle Parts;Performance & Non-auto;4;5;5;60000;1;1;0;None;4;-9.275622;-75.585938;6;Peru;6;0.6325721
8419167.0;Garage & Car Care;Car Accessories;3;15;15;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.28344306
8437553.0;Exterior Accessories;Car Accessories;1;0;0;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.6333066
8437734.0;Towing & Hitches;Car Accessories;3;14;14;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.29359946
8453995.0;Replacement Parts;Car Accessories;4;23;23;60000;1;1;0;None;4;-9.275622;-75.585938;6;Peru;6;0.3135458
8458214.0;Garage & Car Care;Car Accessories;5;20;20;60000;1;1;0;None;4;-5.965754;-79.453125;6;Peru;6;0.5394364
8524857.0;Replacement Parts;Car Accessories;2;10;10;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.28825238
8536473.0;Garage & Car Care;Car Accessories;4;14;14;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.425329
9375506.0;Garage & Car Care;Car Accessories;3;17;0;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.5959668
9385700.0;Batteries & Accessories;Car Accessories;2;14;14;60000;1;1;0;None;4;-9.275622;-75.585938;6;Peru;6;0.22531474
9410083.0;Tires & Wheels;Tires & Wheels;3;4;4;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.5972222
9440545.0;Shelters & RV;Performance & Non-auto;4;10;10;60000;1;1;0;None;4;-5.965754;-79.453125;6;Peru;6;0.5465861
9468923.0;Tires & Wheels;Tires & Wheels;3;5;5;60000;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.5601565
9498732.0;Towing & Hitches;Car Accessories;3;10;10;60000;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.35647252
9512961.0;Garage & Car Care;Car Accessories;3;6;6;60000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.53538203
9514545.0;Exterior Accessories;Car Accessories;2;0;0;60000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.37485892
9611636.0;Replacement Parts;Car Accessories;1;0;0;60000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.6333066
9643509.0;Motorcycle Parts;Performance & Non-auto;2;1;1;60000;1;1;0;None;4;-9.275622;-75.585938;6;Peru;6;0.37485892
9722758.0;Exterior Accessories;Car Accessories;2;3;3;60000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.36897048
;Shelters & RV;Performance & Non-auto;2;11;11;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.28825238
5691791.0;Exterior Accessories;Car Accessories;5;18;18;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.54500854
6015960.0;Motorcycle Parts;Performance & Non-auto;10;54;41;60000;4;5;4;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.6402571
6305558.0;Batteries & Accessories;Car Accessories;3;31;31;60000;2;3;0;Known;4;5.309766;-66.401367;7;Venezuela;7;0.2477835
6376437.0;Shelters & RV;Performance & Non-auto;5;16;13;60000;5;5;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.55857223
6414372.0;Batteries & Accessories;Car Accessories;4;17;17;60000;2;5;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.42225894
6503701.0;Batteries & Accessories;Car Accessories;2;13;13;60000;2;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.22531474
6530629.0;Exterior Accessories;Car Accessories;2;12;12;60000;1;1;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.27155232
6611743.0;Shelters & RV;Performance & Non-auto;4;14;13;60000;1;5;0;Known;4;5.309766;-66.401367;7;Venezuela;7;0.425329
6615885.0;Exterior Accessories;Car Accessories;2;9;9;60000;1;2;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.2912753
6619601.0;Replacement Parts;Car Accessories;3;8;8;60000;2;3;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.46422258
6732395.0;Replacement Parts;Car Accessories;2;0;0;60000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.37485892
6832072.0;Shelters & RV;Performance & Non-auto;7;24;24;60000;4;4;2;Known;4;7.318882;-65.170898;7;Venezuela;7;0.7131105
6852400.0;Batteries & Accessories;Car Accessories;3;4;4;60000;2;4;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.5972222
6852466.0;Towing & Hitches;Car Accessories;2;3;3;60000;3;5;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.36897048
6900359.0;Motorcycle Parts;Performance & Non-auto;3;2;2;60000;3;4;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.6163092
6919186.0;Replacement Parts;Car Accessories;2;1;1;60000;5;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.37485892
6961125.0;Garage & Car Care;Car Accessories;2;22;22;60000;1;5;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.20576213
6982386.0;Motorcycle Parts;Performance & Non-auto;2;0;0;60000;2;2;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.37485892
7003771.0;Exterior Accessories;Car Accessories;2;7;7;60000;1;5;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.32701954
7021184.0;Batteries & Accessories;Car Accessories;3;24;24;60000;1;5;0;Known;4;7.318882;-65.170898;7;Venezuela;7;0.2477835
7081717.0;Exterior Accessories;Car Accessories;9;11;10;60000;3;2;0;Known;4;5.309766;-66.401367;7;Venezuela;7;0.59518856
7133032.0;Exterior Accessories;Car Accessories;2;12;12;60000;5;2;4;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.64379436
7234884.0;Exterior Accessories;Car Accessories;3;16;16;60000;1;5;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.28344306
7236168.0;Batteries & Accessories;Car Accessories;4;10;10;60000;1;5;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.5465861
7238638.0;Motorcycle Parts;Performance & Non-auto;3;21;21;60000;1;3;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.2477835
7243394.0;Batteries & Accessories;Car Accessories;4;4;4;60000;4;5;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.65687716
7298647.0;Garage & Car Care;Car Accessories;2;54;54;60000;1;1;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.19840756
7361729.0;Batteries & Accessories;Car Accessories;3;30;30;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.2477835
7435275.0;Batteries & Accessories;Car Accessories;2;3;3;60000;1;5;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.36897048
7484974.0;Towing & Hitches;Car Accessories;2;28;28;60000;2;1;0;Known;4;5.309766;-66.401367;7;Venezuela;7;0.20576213
7502704.0;Exterior Accessories;Car Accessories;2;0;0;60000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.37485892
7503613.0;Shelters & RV;Performance & Non-auto;4;0;0;60000;3;4;2;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.78927314
7510601.0;Exterior Accessories;Car Accessories;3;3;3;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.61033094
7527752.0;Batteries & Accessories;Car Accessories;3;47;47;60000;1;1;0;None;4;7.928675;-67.5;7;Venezuela;7;0.2340473
7576957.0;Shelters & RV;Performance & Non-auto;2;11;11;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.28825238
7616061.0;Performance Parts;Performance & Non-auto;3;39;39;60000;1;1;0;Known;4;7.318882;-65.170898;7;Venezuela;7;0.2340473
7619466.0;Exterior Accessories;Car Accessories;3;2;2;60000;1;1;0;None;4;5.309766;-66.401367;7;Venezuela;7;0.6163092
7641461.0;Garage & Car Care;Car Accessories;2;43;43;60000;1;1;0;None;4;5.309766;-66.401367;7;Venezuela;7;0.19840756
7698043.0;Batteries & Accessories;Car Accessories;3;41;41;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.2340473
7785399.0;Batteries & Accessories;Car Accessories;3;3;3;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.61033094
7801249.0;Exterior Accessories;Car Accessories;3;5;5;60000;1;1;0;Known;4;5.309766;-66.401367;7;Venezuela;7;0.5601565
7827366.0;Exterior Accessories;Car Accessories;1;0;0;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.6333066
7906564.0;Batteries & Accessories;Car Accessories;2;13;0;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.37485892
7910214.0;Batteries & Accessories;Car Accessories;4;26;13;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.425329
7963238.0;Tires & Wheels;Tires & Wheels;3;9;9;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.36262003
8033591.0;Motorcycle Parts;Performance & Non-auto;4;16;16;60000;1;1;4;None;4;7.318882;-65.170898;7;Venezuela;7;0.70410407
8033753.0;Towing & Hitches;Car Accessories;4;19;19;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.3745935
8047280.0;Batteries & Accessories;Car Accessories;3;29;29;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.2477835
8054731.0;Motorcycle Parts;Performance & Non-auto;3;28;28;60000;1;1;0;Known;4;7.928675;-67.5;7;Venezuela;7;0.2477835
8107363.0;Replacement Parts;Car Accessories;7;25;25;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.399725
8131346.0;Batteries & Accessories;Car Accessories;3;26;26;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.2477835
8288148.0;Garage & Car Care;Car Accessories;3;20;20;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.2477835
8306858.0;Interior Accessories;Car Accessories;2;10;10;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.28825238
8318638.0;Batteries & Accessories;Car Accessories;1;0;0;60000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.6333066
8365143.0;Garage & Car Care;Car Accessories;2;12;12;60000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.27155232
8459528.0;Exterior Accessories;Car Accessories;3;6;0;60000;1;1;3;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.7826298
8536850.0;Garage & Car Care;Car Accessories;2;0;0;60000;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.37485892
8551538.0;Exterior Accessories;Car Accessories;3;20;20;60000;1;1;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.2477835
9383587.0;Motorcycle Parts;Performance & Non-auto;2;12;12;60000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.27155232
9430671.0;Motorcycle Parts;Performance & Non-auto;2;3;3;60000;1;1;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.36897048
9518770.0;Batteries & Accessories;Car Accessories;3;7;7;60000;1;1;0;None;4;7.928675;-67.5;7;Venezuela;7;0.53538203
9675276.0;Motorcycle Parts;Performance & Non-auto;5;13;13;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.55857223
9691655.0;Exterior Accessories;Car Accessories;6;9;9;60000;1;1;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.5960987
9708460.0;Motorcycle Parts;Performance & Non-auto;2;12;12;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.27155232
9769242.0;Shelters & RV;Performance & Non-auto;2;4;4;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.35630572
9921121.0;Shelters & RV;Performance & Non-auto;3;4;4;60000;1;1;0;Unknown;4;7.928675;-67.5;7;Venezuela;7;0.5972222
6407212.0;Motorcycle Parts;Performance & Non-auto;4;14;14;59998;5;1;0;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.425329
8395883.0;Interior Accessories;Car Accessories;2;20;20;59883;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.20576213
8549296.0;Motorcycle Parts;Performance & Non-auto;6;5;5;59855;1;1;0;Unknown;4;-16.130262;-63.808594;1;Bolivia;1;0.6332707
9415264.0;Tires & Wheels;Tires & Wheels;2;8;8;59855;1;1;0;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.30548435
6755945.0;Garage & Car Care;Car Accessories;2;3;3;59789;1;1;0;Unknown;4;6.83917;-74.179688;4;Colombia;4;0.36897048
7148322.0;Interior Accessories;Car Accessories;3;3;2;59706;1;4;0;None;4;-7.536764;-57.304687;2;Brasil;2;0.6163092
9600206.0;Interior Accessories;Car Accessories;4;8;6;59680;1;1;1;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.78754514
9975122.0;Motorcycle Parts;Performance & Non-auto;3;4;4;59591;1;1;2;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.7883773
9520539.0;Interior Accessories;Car Accessories;2;1;1;59536;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.37485892
;Replacement Parts;Car Accessories;5;9;9;59520;1;1;0;None;4;-5.965754;-79.453125;6;Peru;6;0.5960987
7768275.0;Exterior Accessories;Car Accessories;6;14;14;59500;1;1;2;Unknown;4;4.696879;-77.124023;4;Colombia;4;0.7354535
9524698.0;Motorcycle Parts;Performance & Non-auto;2;11;11;59418;1;1;3;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.68184763
6619693.0;Garage & Car Care;Car Accessories;3;6;6;59350;3;1;0;None;4;-5.965754;-79.453125;6;Peru;6;0.53538203
8012237.0;Shelters & RV;Performance & Non-auto;2;22;22;59328;1;1;0;Unknown;4;7.318882;-65.170898;7;Venezuela;7;0.20576213
7666351.0;Shelters & RV;Performance & Non-auto;5;50;50;59277;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.32948074
7651727.0;Exterior Accessories;Car Accessories;3;2;2;59210;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.6163092
6659055.0;Exterior Accessories;Car Accessories;4;8;7;59182;4;2;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.6117556
7052027.0;Interior Accessories;Car Accessories;2;17;17;59086;1;5;0;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.2079273
7572782.0;Batteries & Accessories;Car Accessories;5;16;15;59069;1;1;0;Known;4;-11.005904;-47.109375;2;Brasil;2;0.55857223
8351004.0;Shelters & RV;Performance & Non-auto;2;7;7;59000;1;1;3;Known;4;-16.130262;-63.808594;1;Bolivia;1;0.72971946
8354774.0;Garage & Car Care;Car Accessories;2;5;5;59000;1;1;0;Unknown;4;-16.130262;-63.808594;1;Bolivia;1;0.34583437
7880037.0;Exterior Accessories;Car Accessories;2;11;11;59000;1;1;0;None;4;-11.005904;-47.109375;2;Brasil;2;0.28825238
6608361.0;Shelters & RV;Performance & Non-auto;2;1;1;59000;4;1;0;None;4;-24.367114;-68.730469;3;Chile;3;0.37485892
7243409.0;Shelters & RV;Performance & Non-auto;6;55;55;59000;5;5;0;Known;4;-24.367114;-68.730469;3;Chile;3;0.3675248
6196894.0;Replacement Parts;Car Accessories;8;41;41;59000;1;4;3;Unknown;4;4.390229;-74.003906;4;Colombia;4;0.6402571
6828476.0;Performance Parts;Performance & Non-auto;5;2;0;59000;1;3;0;Known;4;-5.965754;-79.453125;6;Peru;6;0.6575545
6837420.0;Shelters & RV;Performance & Non-auto;2;2;2;59000;1;1;0;Unknown;4;-9.275622;-75.585938;6;Peru;6;0.37485892
7732251.0;Exterior Accessories;Car Accessories;2;16;16;59000;1;1;0;Known;4;-9.275622;-75.585938;6;Peru;6;0.21236537
6696753.0;Motorcycle Parts;Performance & Non-auto;5;14;10;59000;3;5;0;None;4;7.318882;-65.170898;7;Venezuela;7;0.59518856
8343835.0;Exterior Accessories;Car Accessories;2;10;10;59000;1;1;0;Unknown;4;5.309766;-66.401367;7;Venezuela;7;0.28825238
6586942.0;Replacement Parts;Car Accessories;2;0;0;58905;5;2;0;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.37485892
6776849.0;Car Electronics;Car Electronics;2;16;16;58905;1;1;0;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.21236537
7645811.0;Motorcycle Parts;Performance & Non-auto;3;3;1;58895;1;1;3;Known;4;-5.965754;-79.453125;6;Peru;6;0.7826298
6584685.0;Batteries & Accessories;Car Accessories;5;3;2;58675;1;1;0;Unknown;4;-24.367114;-68.730469;3;Chile;3;0.6575545
7269630.0;Motorcycle Parts;Performance & Non-auto;6;54;54;58653;4;1;0;Unknown;4;-1.230374;-78.75;5;Ecuador;5;0.3675248
8216816.0;Towing & Hitches;Car Accessories;4;2;1;58500;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.65687716
6999948.0;Exterior Accessories;Car Accessories;2;2;2;58500;5;1;2;Known;4;-24.367114;-68.730469;3;Chile;3;0.7435496
6659656.0;Shelters & RV;Performance & Non-auto;4;8;8;58478;3;2;0;Known;4;-1.230374;-78.75;5;Ecuador;5;0.59473664
7677504.0;Replacement Parts;Car Accessories;2;0;0;58400;1;1;0;Unknown;4;4.390229;-74.003906;4;Colombia;4;0.37485892
9679731.0;Exterior Accessories;Car Accessories;1;0;0;58385;1;1;1;Unknown;4;-5.965754;-79.453125;6;Peru;6;0.76891714
6107508.0;Garage & Car Care;Car Accessories;2;30;30;58282;1;1;0;Unknown;4;-11.523088;-73.125;6;Peru;6;0.20576213
9534932.0;Towing & Hitches;Car Accessories;3;1;1;58238;1;1;4;None;4;-7.536764;-57.304687;2;Brasil;2;0.7826298
6007381.0;Motorcycle Parts;Performance & Non-auto;3;49;49;58139;5;1;3;None;4;-23.079732;-48.867188;2;Brasil;2;0.50883895
6046773.0;Batteries & Accessories;Car Accessories;3;47;47;58139;5;1;0;Known;4;-23.079732;-48.867188;2;Brasil;2;0.2340473
6279128.0;Batteries & Accessories;Car Accessories;4;3;3;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.65687716
6279157.0;Batteries & Accessories;Car Accessories;3;3;3;58139;4;2;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.61033094
6330617.0;Garage & Car Care;Car Accessories;4;22;22;58139;2;1;0;Known;4;-11.005904;-47.109375;2;Brasil;2;0.3474847
6389814.0;Exterior Accessories;Car Accessories;5;18;18;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.54500854
6466041.0;Garage & Car Care;Car Accessories;2;14;14;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.22531474
6514834.0;Motorcycle Parts;Performance & Non-auto;3;18;18;58139;1;2;0;Known;4;-11.005904;-47.109375;2;Brasil;2;0.2477835
6541015.0;Motorcycle Parts;Performance & Non-auto;2;65;65;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.19840756
6556261.0;Motorcycle Parts;Performance & Non-auto;2;36;36;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.19840756
6565386.0;Motorcycle Parts;Performance & Non-auto;3;33;33;58139;4;4;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.2340473
6766877.0;Exterior Accessories;Car Accessories;3;11;11;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.35647252
6831552.0;Interior Accessories;Car Accessories;3;39;39;58139;1;3;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.2340473
6944294.0;Exterior Accessories;Car Accessories;2;7;7;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.32701954
6977911.0;Motorcycle Parts;Performance & Non-auto;2;19;19;58139;5;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.20576213
7007463.0;Motorcycle Parts;Performance & Non-auto;2;33;33;58139;1;5;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.19840756
7050777.0;Motorcycle Parts;Performance & Non-auto;5;48;48;58139;1;5;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.32948074
7109919.0;Shelters & RV;Performance & Non-auto;2;31;31;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.20576213
7126395.0;Shelters & RV;Performance & Non-auto;2;14;14;58139;5;2;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.22531474
7136219.0;Motorcycle Parts;Performance & Non-auto;2;21;21;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.20576213
7191240.0;Motorcycle Parts;Performance & Non-auto;4;20;20;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.3745935
7216020.0;Performance Parts;Performance & Non-auto;4;11;11;58139;2;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.5465861
7234871.0;Motorcycle Parts;Performance & Non-auto;2;32;32;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.20576213
7249569.0;Motorcycle Parts;Performance & Non-auto;2;17;17;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.2079273
7249943.0;Exterior Accessories;Car Accessories;3;11;11;58139;5;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.35647252
7405147.0;Towing & Hitches;Car Accessories;2;25;25;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.20576213
7405154.0;Towing & Hitches;Car Accessories;2;25;25;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.20576213
7412726.0;Motorcycle Parts;Performance & Non-auto;2;27;27;58139;1;3;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.20576213
7431510.0;Motorcycle Parts;Performance & Non-auto;4;43;43;58139;5;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.29067418
7441141.0;Exterior Accessories;Car Accessories;9;60;58;58139;1;1;0;Known;4;-7.536764;-57.304687;2;Brasil;2;0.3675248
7444714.0;Motorcycle Parts;Performance & Non-auto;2;45;45;58139;5;2;0;Known;4;-7.536764;-57.304687;2;Brasil;2;0.19840756
7488835.0;Motorcycle Parts;Performance & Non-auto;2;0;0;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.37485892
7553289.0;Exterior Accessories;Car Accessories;2;10;10;58139;1;1;0;Known;4;-11.005904;-47.109375;2;Brasil;2;0.28825238
7576289.0;Garage & Car Care;Car Accessories;2;12;12;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.27155232
7595025.0;Motorcycle Parts;Performance & Non-auto;2;39;39;58139;1;1;0;Known;4;-7.536764;-57.304687;2;Brasil;2;0.19840756
7723978.0;Motorcycle Parts;Performance & Non-auto;3;40;40;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.2340473
7807822.0;Shelters & RV;Performance & Non-auto;2;3;3;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.36897048
7831734.0;Motorcycle Parts;Performance & Non-auto;3;26;26;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.2477835
7867503.0;Exterior Accessories;Car Accessories;3;10;10;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.35647252
7871464.0;Exterior Accessories;Car Accessories;1;0;0;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.6333066
7892406.0;Motorcycle Parts;Performance & Non-auto;2;20;20;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.20576213
7969309.0;Replacement Parts;Car Accessories;2;9;9;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.2912753
7993712.0;Towing & Hitches;Car Accessories;2;18;18;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.20576213
8033608.0;Shelters & RV;Performance & Non-auto;2;19;19;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.20576213
8071752.0;Exterior Accessories;Car Accessories;2;39;39;58139;1;1;0;None;4;-23.079732;-48.867188;2;Brasil;2;0.19840756
8207769.0;Batteries & Accessories;Car Accessories;2;23;23;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.20576213
8228347.0;Interior Accessories;Car Accessories;3;22;22;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.2477835
8399853.0;Shelters & RV;Performance & Non-auto;2;6;6;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.32701954
8430849.0;Exterior Accessories;Car Accessories;2;10;10;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.28825238
8440676.0;Shelters & RV;Performance & Non-auto;3;14;14;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.29359946
8448281.0;Batteries & Accessories;Car Accessories;2;6;6;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.32701954
9390040.0;Shelters & RV;Performance & Non-auto;3;7;7;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.53538203
9403715.0;Motorcycle Parts;Performance & Non-auto;3;4;4;58139;1;1;0;Unknown;4;-7.536764;-57.304687;2;Brasil;2;0.5972222
9598150.0;Towing & Hitches;Car Accessories;2;12;12;58139;1;1;0;Unknown;4;-23.079732;-48.867188;2;Brasil;2;0.27155232
9655207.0;Exterior Accessories;Car Accessories;2;11;11;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.28825238
9687121.0;Exterior Accessories;Car Accessories;2;9;9;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.2912753
9687121.0;Exterior Accessories;Car Accessories;2;9;9;58139;1;1;0;Unknown;4;-11.005904;-47.109375;2;Brasil;2;0.2912753
